179.330208,5894.401558,30109.000000,-29915.000000,0.313477,-0.040652,4.517044,30109.000000,23690627058.924442,20439.576154,0.015523,27281.250000
-127.283333,5455.409665,24148.000000,-22778.000000,0.312012,0.082598,2.603813,24148.000000,17648759036.329826,20199.650286,0.029073,27058.593750
-65.399479,5593.365315,24404.000000,-24357.000000,0.313721,-0.070952,1.963517,24404.000000,22104931412.330959,20811.517564,0.014791,27269.531250
328.728646,3740.202658,16895.000000,-17342.000000,0.306519,-0.200209,1.968874,17342.000000,8130751867.392838,19829.971103,0.039423,27363.281250
-18.603125,7729.673104,28872.000000,-27826.000000,0.312012,-0.005681,0.803494,28872.000000,37335127362.521973,20666.212780,0.019271,27468.750000
-141.514062,3828.277807,16673.000000,-16131.000000,0.308838,-0.051115,2.685657,16673.000000,9743996346.322969,20516.681591,0.046052,27890.625000
-94.069271,5771.261884,27536.000000,-25812.000000,0.312012,0.040966,3.707490,27536.000000,22643199799.240295,20705.151095,0.018765,27140.625000
-104.298958,5315.894915,23424.000000,-22424.000000,0.321777,0.041514,2.391802,23424.000000,17277088605.512936,20667.358266,0.021773,27328.125000
-122.554167,5114.503673,18892.000000,-17872.000000,0.308960,-0.041212,0.954375,18892.000000,16763712236.293495,20431.693545,0.022130,27890.625000
18.486979,3754.048942,17022.000000,-16405.000000,0.310303,0.032937,1.737314,17022.000000,8762409660.393736,20120.187411,0.032984,27292.968750
76.320312,5633.082538,24113.000000,-24285.000000,0.312256,-0.044068,1.141544,24285.000000,19516550229.749092,21053.933209,0.027212,28031.250000
52.258854,3472.045726,15463.000000,-14739.000000,0.294678,-0.183051,2.033784,15463.000000,8335604884.327861,19992.653908,0.031522,27503.906250
179.629167,6000.036666,26417.000000,-22808.000000,0.311279,0.061237,1.797938,26417.000000,25498489956.814770,20799.601522,0.012936,27527.343750
279.311458,4755.966664,21668.000000,-22540.000000,0.313232,-0.008612,2.390870,22540.000000,13454316405.881166,20482.063178,0.030118,27304.687500
-208.990625,6988.978609,28303.000000,-28360.000000,0.307251,-0.010729,2.175375,28360.000000,29070992423.994381,20053.485090,0.021121,27164.062500
-15.729167,3729.734130,18195.000000,-18627.000000,0.299561,0.016725,3.013299,18627.000000,9508154961.280533,19886.548542,0.034096,27398.437500
-145.877604,5023.735963,21466.000000,-21179.000000,0.308594,0.013623,1.574185,21466.000000,17276630918.509090,20101.722602,0.020915,27515.625000
-196.275000,5057.923505,21503.000000,-20411.000000,0.306519,-0.019709,2.355332,21503.000000,17177075496.305038,19739.106843,0.028095,27152.343750
176.526042,7214.471116,36173.000000,-37729.000000,0.308350,-0.014832,3.385503,37729.000000,28742018649.222645,20657.745524,0.022440,27445.312500
-191.832812,4081.636667,17597.000000,-15550.000000,0.298462,0.147509,2.532822,17597.000000,10395846190.031013,20441.025294,0.038362,27773.437500
