161.932813,4628.642438,34548.000000,-31271.000000,0.279663,0.293115,14.574412,34548.000000,14800829075.536825,20737.673039,0.032846,27984.375000
19.659896,4362.901047,40009.000000,-37365.000000,0.266602,0.699977,26.295277,40009.000000,12063643859.074600,20360.172563,0.046451,28183.593750
-184.698438,5921.917136,34767.000000,-34109.000000,0.298096,-0.054250,8.574616,34767.000000,20282698383.066097,19585.033666,0.042271,27750.000000
-98.834896,4910.357834,47477.000000,-47894.000000,0.267090,0.343720,36.814302,47894.000000,16885356447.717196,19808.750719,0.089936,27761.718750
-138.341667,5413.881987,39353.000000,-37810.000000,0.316284,-0.101868,15.111040,39353.000000,20571031818.622250,20388.552527,0.044294,28019.531250
-318.795313,9642.173149,59317.000000,-52172.000000,0.295776,0.026175,9.373416,59317.000000,54516130107.285141,19214.738197,0.026824,27023.437500
-233.088542,1536.191279,8137.000000,-9146.000000,0.263672,-0.090061,8.684244,9146.000000,1615229051.258830,20370.306055,0.080158,28652.343750
-213.489062,4422.857086,44384.000000,-38750.000000,0.267944,0.503504,29.956150,44384.000000,13381336061.888578,20225.996322,0.114114,28792.968750
158.306250,1552.934439,10574.000000,-10775.000000,0.235596,-0.240428,10.042220,10775.000000,1642307377.343282,20466.063542,0.056961,28511.718750
-243.285417,1909.643683,13563.000000,-12268.000000,0.273071,-0.086100,13.869245,13563.000000,2645789026.228889,20332.341783,0.042185,28253.906250
-229.320312,1772.485752,11228.000000,-11002.000000,0.267822,-0.089632,8.368494,11228.000000,1973685660.545254,19903.352450,0.056415,28593.750000
177.323958,1966.234221,15679.000000,-11836.000000,0.221436,-0.101901,13.989025,15679.000000,2253712709.706823,19692.353268,0.058644,28593.750000
-223.949479,1649.653796,10260.000000,-10017.000000,0.228271,0.239844,8.802834,10260.000000,1544711050.584112,19773.465950,0.079985,28699.218750
-91.004167,2307.182377,18278.000000,-14575.000000,0.217896,-0.242799,11.968493,18278.000000,3739917684.126536,19095.715230,0.071289,28253.906250
135.059896,1718.209805,11450.000000,-11750.000000,0.287109,0.044625,10.441024,11750.000000,2038100580.196427,19892.776359,0.048822,28218.750000
-288.832292,2297.209978,17760.000000,-16950.000000,0.201172,0.154247,14.235292,17760.000000,3432064700.992309,19405.203185,0.039945,27574.218750
176.103646,1754.937380,10586.000000,-11398.000000,0.238159,0.244234,9.539105,11398.000000,1977631860.530068,20370.370664,0.058812,28394.531250
222.075521,2349.280605,17713.000000,-16476.000000,0.244141,0.304090,13.498634,17713.000000,3694084452.500539,19514.835773,0.046094,27597.656250
117.433854,1704.380893,12185.000000,-9717.000000,0.274902,0.223157,11.715018,12185.000000,1907119788.756771,20782.779105,0.054202,28242.187500
35.681771,2242.204511,16240.000000,-13597.000000,0.246582,0.005348,12.762574,16240.000000,3590626124.218956,20142.125197,0.035334,27726.562500
