2.397708330000000103e+02,3.924211990000000014e+02,1.285000000000000000e+03,-1.80E+03,1.617429999999999979e-01,-5.00E-01,7.035160000000000302e-01,1.795000000000000000e+03,1.744208318889830112e+08,2.141841142400000172e+04,4.390299999999999758e-02,3.828515625000000000e+04,2
1.182354169999999982e+02,3.330478791999999885e+03,2.712500000000000000e+04,-2.70E+04,2.486569999999999891e-01,-4.84E-01,2.865125099999999847e+01,2.712500000000000000e+04,7.809087168979778290e+09,2.158235877800000162e+04,4.039999999999999841e-02,3.069140625000000000e+04,2
5.499947900000000089e+01,7.670847659999999451e+02,5.390000000000000000e+03,-6.44E+03,1.337889999999999913e-01,-9.10E-01,7.468708000000000347e+00,6.437000000000000000e+03,3.888973789315019846e+08,2.067528083600000173e+04,4.531299999999999911e-02,3.462890625000000000e+04,2
2.280281249999999886e+02,5.163370310000000245e+02,1.267000000000000000e+03,-2.38E+03,9.851100000000000134e-02,-1.11E+00,1.716155000000000097e+00,2.383000000000000000e+03,2.541677218267129958e+08,1.976202063700000144e+04,3.882800000000000140e-02,3.798046875000000000e+04,2
8.652812500000000284e+01,5.430148819999999432e+02,2.675000000000000000e+03,-2.50E+03,1.606450000000000100e-01,1.727450000000000097e-01,1.562225999999999893e+00,2.675000000000000000e+03,2.223973841506260037e+08,2.082160775899999862e+04,6.414699999999999569e-02,3.648046875000000000e+04,2
2.148197920000000067e+02,6.329944530000000213e+02,4.532000000000000000e+03,-4.78E+03,1.284180000000000044e-01,-1.01E+00,8.660790000000000433e+00,4.781000000000000000e+03,3.177056973363140225e+08,2.068686111099999835e+04,4.610199999999999715e-02,3.551953125000000000e+04,2
-1.45E+02,5.259488370000000259e+02,1.767000000000000000e+03,-1.85E+03,1.462400000000000089e-01,1.790999999999999884e-02,-7.55E-01,1.852000000000000000e+03,2.239093486256330013e+08,2.054682203899999877e+04,4.555800000000000127e-02,3.764062500000000000e+04,2
1.560505210000000034e+02,5.324688850000000002e+02,2.683000000000000000e+03,-2.41E+03,1.412349999999999994e-01,1.914599999999999982e-02,5.234210000000000251e-01,2.683000000000000000e+03,2.153824776853570044e+08,2.049488801500000045e+04,5.169200000000000184e-02,3.652734375000000000e+04,2
-8.96E+01,8.953800109999999677e+02,3.843000000000000000e+03,-2.32E+03,1.597899999999999876e-01,6.706900000000000084e-01,1.134263999999999939e+00,3.843000000000000000e+03,4.813266350440970063e+08,1.897469071099999928e+04,4.663599999999999690e-02,3.437109375000000000e+04,2
-2.70E+02,5.504640819999999621e+02,2.882000000000000000e+03,-1.85E+03,1.245119999999999977e-01,7.343579999999999552e-01,1.153758000000000061e+00,2.882000000000000000e+03,2.806801151682109833e+08,1.922837696100000176e+04,5.012799999999999895e-02,3.745312500000000000e+04,2
2.112437500000000057e+02,2.807983477000000221e+03,3.008200000000000000e+04,-2.95E+04,2.287599999999999911e-01,-1.84E-01,4.179261600000000243e+01,3.008200000000000000e+04,5.488619533572473526e+09,2.046842140999999901e+04,4.814600000000000130e-02,2.981250000000000000e+04,2
-6.71E+01,2.379028824999999870e+03,3.026100000000000000e+04,-2.77E+04,1.729739999999999889e-01,3.346859999999999835e-01,5.452629900000000163e+01,3.026100000000000000e+04,3.522353307337338924e+09,1.935613902900000176e+04,3.270499999999999796e-02,3.044531250000000000e+04,2
-6.05E+01,3.164261516000000029e+03,2.773500000000000000e+04,-2.70E+04,2.313230000000000008e-01,1.977970000000000006e-01,2.709449100000000143e+01,2.773500000000000000e+04,6.113061289270657539e+09,2.101228709000000163e+04,3.357199999999999768e-02,2.942578125000000000e+04,2
1.561609369999999899e+02,9.645679260000000568e+02,5.946000000000000000e+03,-3.99E+03,1.899409999999999987e-01,1.524989999999999957e-01,2.448809999999999931e+00,5.946000000000000000e+03,6.579015079750750065e+08,1.903346927800000049e+04,7.894500000000000128e-02,3.087890625000000000e+04,2
-4.33E+01,1.762196727000000010e+03,1.580700000000000000e+04,-1.44E+04,2.535399999999999876e-01,5.425969999999999960e-01,2.694627099999999942e+01,1.580700000000000000e+04,2.205172072299581051e+09,2.033357624500000020e+04,5.700600000000000112e-02,3.015234375000000000e+04,2
-1.63E+02,2.522146087999999963e+03,2.861700000000000000e+04,-2.67E+04,2.454830000000000068e-01,3.251700000000000146e-01,4.300155399999999872e+01,2.861700000000000000e+04,4.565139296858942986e+09,2.021380788200000097e+04,3.672700000000000270e-02,2.891015625000000000e+04,2
1.386718800000000051e+01,2.724840435000000070e+03,2.572100000000000000e+04,-2.44E+04,2.066649999999999876e-01,4.476609999999999756e-01,4.068219599999999758e+01,2.572100000000000000e+04,5.314795974722560883e+09,2.131223314100000061e+04,3.692600000000000049e-02,2.969531250000000000e+04,2
-4.57E+01,1.350870337999999947e+03,1.047900000000000000e+04,-1.15E+04,2.344970000000000110e-01,4.431430000000000091e-01,1.671982799999999969e+01,1.153900000000000000e+04,1.289933567866424084e+09,1.929541807100000005e+04,8.069800000000000584e-02,2.982421875000000000e+04,2
-2.53E+02,2.421984312000000045e+03,1.881900000000000000e+04,-1.93E+04,2.338870000000000116e-01,1.936609999999999998e-01,2.099155899999999875e+01,1.928800000000000000e+04,4.221658482549542904e+09,2.024271678700000120e+04,3.073199999999999890e-02,2.946093750000000000e+04,2
-4.17E+00,2.911432886000000053e+03,2.656400000000000000e+04,-2.43E+04,1.710210000000000063e-01,2.361810000000000020e-01,2.264754399999999990e+01,2.656400000000000000e+04,4.976482744709342003e+09,2.097018781099999978e+04,3.221799999999999664e-02,2.874609375000000000e+04,2
-2.80E+02,1.810600333000000091e+03,1.508300000000000000e+04,-1.37E+04,2.078859999999999875e-01,6.192699999999999871e-01,1.776745100000000122e+01,1.508300000000000000e+04,2.149853270704721928e+09,2.073892883599999914e+04,2.826499999999999846e-02,3.159375000000000000e+04,2
-3.03E+02,7.837081510000000435e+02,2.799000000000000000e+03,-3.31E+03,2.083740000000000037e-01,3.878789999999999738e-01,3.311790000000000012e-01,3.311000000000000000e+03,4.809864305152260065e+08,2.057369447700000092e+04,6.665899999999999603e-02,3.308203125000000000e+04,2
-5.60E+01,4.780867920000000026e+02,1.642000000000000000e+03,-1.23E+03,1.569820000000000104e-01,2.389380000000000115e-01,-2.22E-01,1.642000000000000000e+03,1.662406033769429922e+08,2.129363330100000167e+04,8.147899999999999587e-02,3.645703125000000000e+04,2
