-3.16E+02,7.396892779999999448e+02,1.533000000000000000e+03,-2.58E+03,9.375000000000000000e-02,-2.73E-01,-4.62E-01,2.583000000000000000e+03,5.094653053520650268e+08,1.794999205599999914e+04,1.980900000000000022e-02,3.735937500000000000e+04,3
-9.25E+00,6.531832679999999982e+02,1.796000000000000000e+03,-1.81E+03,1.239009999999999972e-01,-2.74E-01,-4.07E-01,1.807000000000000000e+03,2.722666992122480273e+08,1.955730635999999868e+04,2.487100000000000075e-02,3.832031250000000000e+04,3
1.990218749999999943e+02,5.787265850000000000e+02,1.713000000000000000e+03,-1.10E+03,5.993699999999999722e-02,-1.02E-02,-1.00E+00,1.713000000000000000e+03,2.512164433212200105e+08,1.955764257699999871e+04,2.659500000000000058e-02,3.850781250000000000e+04,3
-7.94E+01,6.811099970000000212e+02,1.254000000000000000e+03,-2.47E+03,9.790000000000000091e-02,-8.47E-01,5.539250000000000007e-01,2.465000000000000000e+03,3.634841220142999887e+08,1.731514676799999870e+04,1.557900000000000083e-02,3.803906250000000000e+04,3
-4.54E+01,4.890162710000000175e+02,1.344000000000000000e+03,-1.59E+03,1.049800000000000039e-01,-2.08E-01,-5.90E-01,1.587000000000000000e+03,1.833896589787679911e+08,1.942865154199999961e+04,3.147900000000000004e-02,3.820312500000000000e+04,3
1.222468750000000028e+02,6.292208010000000513e+02,1.529000000000000000e+03,-1.24E+03,4.870599999999999929e-02,2.063399999999999956e-01,-1.06E+00,1.529000000000000000e+03,3.041412987505260110e+08,1.863175834400000167e+04,1.783399999999999916e-02,3.862500000000000000e+04,3
5.485833300000000179e+01,5.556154390000000376e+02,1.811000000000000000e+03,-1.35E+03,1.862790000000000001e-01,6.778309999999999613e-01,3.835509999999999753e-01,1.811000000000000000e+03,2.131740367213639915e+08,2.071494978500000070e+04,3.123700000000000088e-02,3.875390625000000000e+04,3
3.447916699999999679e+01,4.103827699999999936e+02,1.362000000000000000e+03,-1.10E+03,1.497799999999999965e-01,6.325699999999999379e-02,-6.03E-01,1.362000000000000000e+03,1.251304692758609951e+08,2.113570912999999928e+04,3.549499999999999877e-02,3.866015625000000000e+04,3
-1.37E+02,8.416843519999999899e+02,1.495000000000000000e+03,-2.61E+03,1.169430000000000053e-01,-4.19E-01,-1.98E-01,2.614000000000000000e+03,4.460033420877329707e+08,1.445553336400000080e+04,2.089799999999999991e-02,3.588281250000000000e+04,3
-4.84E+01,6.503807170000000042e+02,1.543000000000000000e+03,-1.63E+03,1.276859999999999939e-01,1.234360000000000041e-01,-2.98E-01,1.627000000000000000e+03,3.036376423782799840e+08,1.786642555200000061e+04,1.225500000000000027e-02,3.843750000000000000e+04,3
