4.471744790000000194e+02,3.128680629999999837e+03,2.324500000000000000e+04,-2.21E+04,1.801760000000000028e-01,-3.08E-01,2.093073100000000153e+01,2.324500000000000000e+04,7.243994577760325432e+09,2.029068894200000068e+04,1.364699999999999941e-02,3.000000000000000000e+04
-3.05E+02,2.657162423000000217e+03,2.242600000000000000e+04,-2.25E+04,2.082519999999999927e-01,2.168360000000000010e-01,2.435187600000000074e+01,2.248400000000000000e+04,2.962584528149061203e+09,1.930021963600000163e+04,3.659099999999999853e-02,3.175781250000000000e+04
3.153098959999999806e+02,2.862630109000000175e+03,3.037200000000000000e+04,-2.75E+04,2.406010000000000093e-01,-1.93E-02,3.621169299999999680e+01,3.037200000000000000e+04,5.996995116440188408e+09,2.200664934699999867e+04,2.163699999999999998e-02,3.015234375000000000e+04
5.644765619999999444e+02,2.395513522000000194e+03,2.422700000000000000e+04,-2.42E+04,1.165770000000000001e-01,-3.42E-01,5.333859000000000350e+01,2.422700000000000000e+04,2.075473023312612057e+09,1.961769223699999930e+04,3.352999999999999731e-02,3.212109375000000000e+04
-1.12E+02,2.456035668999999871e+03,1.491100000000000000e+04,-1.83E+04,2.333979999999999944e-01,-5.41E-01,1.786043199999999942e+01,1.830300000000000000e+04,2.771431647917088985e+09,2.109051444300000003e+04,9.983599999999999419e-02,3.053906250000000000e+04
4.490703120000000013e+02,1.908522120000000086e+03,1.591000000000000000e+04,-1.93E+04,1.556400000000000006e-01,-1.21E+00,3.412430100000000266e+01,1.929600000000000000e+04,2.334480294032604218e+09,2.130852361499999824e+04,7.431999999999999718e-02,3.019921875000000000e+04
-4.05E+02,1.181107492999999977e+03,5.877000000000000000e+03,-8.06E+03,1.044920000000000015e-01,-2.51E-01,4.011651999999999774e+00,8.056000000000000000e+03,1.044845717566405058e+09,1.821019246399999975e+04,5.111299999999999871e-02,3.207421875000000000e+04
-3.37E+02,2.178592235999999957e+03,1.878800000000000000e+04,-2.13E+04,2.205809999999999993e-01,-2.58E-01,2.637427500000000080e+01,2.129400000000000000e+04,3.450230354122554779e+09,1.966185902400000123e+04,4.424199999999999661e-02,2.966015625000000000e+04
-5.53E+02,6.608402479999999741e+02,4.132000000000000000e+03,-4.63E+03,1.577149999999999941e-01,4.750599999999999962e-02,5.987493999999999872e+00,4.627000000000000000e+03,5.503012245121380091e+08,1.979019182799999908e+04,5.038000000000000117e-02,3.608203125000000000e+04
-3.62E+02,8.106491300000000138e+02,2.185000000000000000e+03,-2.73E+03,8.483899999999999775e-02,5.766000000000000292e-03,-1.93E-01,2.734000000000000000e+03,6.570254369819660187e+08,1.655859283599999981e+04,3.047599999999999962e-02,3.521484375000000000e+04
4.810417000000000165e+00,9.011590730000000349e+02,2.849000000000000000e+03,-2.31E+03,1.303709999999999869e-01,3.522549999999999848e-01,-3.27E-01,2.849000000000000000e+03,4.846530295507010221e+08,1.761762530699999843e+04,3.163200000000000039e-02,3.556640625000000000e+04
-5.29E+02,6.890692520000000059e+02,3.283000000000000000e+03,-4.37E+03,1.079100000000000059e-01,8.803500000000000214e-02,2.834839999999999804e+00,4.372000000000000000e+03,6.562669620744659901e+08,1.880723514100000102e+04,3.463900000000000312e-02,3.642187500000000000e+04
1.003547396000000049e+03,6.167603500000000167e+02,4.315000000000000000e+03,-5.89E+02,4.199200000000000155e-02,7.262999999999999456e-01,2.151459000000000010e+00,4.315000000000000000e+03,1.226162245806287050e+09,1.665706331599999976e+04,1.453100000000000051e-02,3.430078125000000000e+04
5.464307290000000421e+02,1.036472800000000007e+03,3.615000000000000000e+03,-2.14E+03,8.068799999999999584e-02,-2.57E-01,-8.03E-01,3.615000000000000000e+03,9.950152229830859900e+08,1.574970217500000035e+04,2.317999999999999922e-02,3.485156250000000000e+04
4.492546869999999899e+02,6.185170809999999619e+02,4.922000000000000000e+03,-2.51E+03,1.923829999999999985e-01,1.120298999999999934e+00,5.670656000000000141e+00,4.922000000000000000e+03,4.321860935506110191e+08,2.004147694300000148e+04,4.688900000000000012e-02,3.508593750000000000e+04
8.662885420000000067e+02,6.568563349999999446e+02,5.087000000000000000e+03,-2.40E+03,5.822800000000000198e-02,7.283870000000000067e-01,4.322448999999999764e+00,5.087000000000000000e+03,1.068125218988170981e+09,1.734984722200000033e+04,1.949299999999999991e-02,3.351562500000000000e+04
-4.90E+02,8.225739009999999780e+02,3.593000000000000000e+03,-3.50E+03,1.241460000000000063e-01,5.145330000000000181e-01,1.069868000000000041e+00,3.593000000000000000e+03,7.324272325261030197e+08,1.895887793299999976e+04,3.022199999999999886e-02,3.382031250000000000e+04
1.267046880000000044e+02,7.482564350000000104e+02,3.349000000000000000e+03,-2.00E+03,1.058349999999999985e-01,-5.26E-01,-2.14E-02,3.349000000000000000e+03,3.737042604945179820e+08,1.869416377199999988e+04,3.885799999999999671e-02,3.644531250000000000e+04
-4.21E+02,7.477008230000000140e+02,2.870000000000000000e+03,-2.41E+03,1.436769999999999992e-01,4.990339999999999776e-01,7.024319999999999453e-01,2.870000000000000000e+03,5.376797183899979591e+08,1.800116289300000062e+04,2.922399999999999998e-02,3.499218750000000000e+04
-5.61E+02,7.979903719999999794e+02,3.590000000000000000e+03,-3.71E+03,1.163330000000000058e-01,5.122759999999999536e-01,1.921521999999999952e+00,3.708000000000000000e+03,6.571299600931869745e+08,1.750705691600000137e+04,3.107299999999999993e-02,3.391406250000000000e+04
-3.40E+00,6.223365969999999834e+02,1.575000000000000000e+03,-1.50E+03,1.203609999999999958e-01,-2.20E-01,-8.67E-01,1.575000000000000000e+03,2.695355922748540044e+08,1.977840845600000102e+04,3.097199999999999953e-02,3.782812500000000000e+04
3.075385420000000067e+02,5.135417340000000195e+02,2.306000000000000000e+03,-1.52E+03,1.303709999999999869e-01,-1.06E-01,-4.43E-01,2.306000000000000000e+03,2.526217369162499905e+08,1.956389571399999841e+04,7.202999999999999681e-02,3.604687500000000000e+04
-5.67E+01,5.269170840000000453e+02,1.925000000000000000e+03,-2.70E+03,1.711429999999999896e-01,-4.56E-01,6.546089999999999964e-01,2.704000000000000000e+03,1.926936181897490025e+08,2.010973113400000148e+04,7.055500000000000660e-02,3.570703125000000000e+04
-1.58E+02,5.638992990000000418e+02,2.387000000000000000e+03,-2.31E+03,1.445309999999999928e-01,-2.20E-01,-6.27E-01,2.387000000000000000e+03,2.625164288979809880e+08,1.970998866400000043e+04,5.000299999999999884e-02,3.769921875000000000e+04
-1.88E+02,9.965668460000000550e+02,9.904000000000000000e+03,-1.21E+04,1.954349999999999976e-01,-1.07E+00,2.958714600000000061e+01,1.208100000000000000e+04,6.993447417851370573e+08,2.224603482900000017e+04,6.701100000000000112e-02,3.428906250000000000e+04
1.499999999999999944e-01,4.961181240000000230e+02,1.049000000000000000e+03,-2.57E+03,1.680909999999999904e-01,-7.25E-01,5.522340000000000027e-01,2.567000000000000000e+03,1.699363869709559977e+08,2.025415138300000035e+04,5.857600000000000307e-02,3.713671875000000000e+04
-1.97E+02,3.272223812000000180e+03,2.188800000000000000e+04,-2.52E+04,2.789309999999999845e-01,-5.30E-01,1.724093099999999978e+01,2.523100000000000000e+04,7.720580727583092690e+09,2.151089814399999887e+04,3.558599999999999958e-02,3.005859375000000000e+04
-1.46E+02,8.944582000000000335e+02,5.026000000000000000e+03,-5.75E+03,2.269289999999999918e-01,-5.27E-01,5.619536000000000087e+00,5.745000000000000000e+03,5.833360662125960588e+08,2.136162650099999883e+04,7.141000000000000125e-02,3.287109375000000000e+04
6.649479000000000362e+00,1.595350161000000071e+03,1.494600000000000000e+04,-1.56E+04,2.900389999999999913e-01,-7.42E-01,3.398770199999999875e+01,1.563600000000000000e+04,1.803971054459481955e+09,2.112156126500000028e+04,6.254700000000000537e-02,2.982421875000000000e+04
