1.931333329999999933e+02,5.880323497000000316e+03,2.252000000000000000e+04,-2.18E+04,3.079830000000000068e-01,6.171000000000000270e-03,1.537630000000000052e+00,2.252000000000000000e+04,2.384709665493231583e+10,2.067978482599999916e+04,2.817899999999999919e-02,2.742187500000000000e+04
-2.62E+02,5.291203937999999653e+03,1.958300000000000000e+04,-2.06E+04,3.009029999999999760e-01,8.522799999999999820e-02,1.651334000000000080e+00,2.055100000000000000e+04,1.936626287730537415e+10,2.065451935999999841e+04,3.166000000000000064e-02,2.766796875000000000e+04
7.308750000000000568e+01,6.034328139999999621e+03,2.786500000000000000e+04,-2.70E+04,3.084720000000000240e-01,5.393699999999999883e-02,2.494689000000000156e+00,2.786500000000000000e+04,2.157409253967492294e+10,2.038877124299999923e+04,2.830900000000000083e-02,2.778515625000000000e+04
3.295916669999999726e+02,4.686727512000000388e+03,1.755200000000000000e+04,-1.98E+04,3.001710000000000211e-01,-2.05E-02,1.901720999999999995e+00,1.984400000000000000e+04,1.533296451809358788e+10,2.049327687099999821e+04,3.049400000000000027e-02,2.738671875000000000e+04
-1.08E+01,4.481881847999999991e+03,1.907700000000000000e+04,-1.84E+04,3.131099999999999994e-01,-1.24E-01,2.889076999999999895e+00,1.907700000000000000e+04,1.414213437887137222e+10,2.040502044699999897e+04,3.151299999999999935e-02,2.770312500000000000e+04
9.695833299999999610e+01,4.948276329000000260e+03,2.180000000000000000e+04,-1.80E+04,3.098139999999999783e-01,9.268099999999999949e-02,1.254499999999999948e+00,2.180000000000000000e+04,1.566395018646764755e+10,1.981180484300000171e+04,3.536399999999999960e-02,2.751562500000000000e+04
-1.43E+02,6.792054089999999633e+03,2.527500000000000000e+04,-2.72E+04,3.103029999999999955e-01,-6.82E-02,8.828160000000000451e-01,2.715500000000000000e+04,2.816480504338400269e+10,2.074024139199999991e+04,1.802499999999999936e-02,2.737500000000000000e+04
-1.74E+02,3.710760638000000199e+03,1.658000000000000000e+04,-1.72E+04,3.248289999999999789e-01,-2.26E-01,3.350992000000000193e+00,1.722400000000000000e+04,8.657542368019128799e+09,1.993505874000000040e+04,4.092400000000000204e-02,2.724609375000000000e+04
-1.83E+02,4.144254017999999633e+03,1.789400000000000000e+04,-1.80E+04,3.118900000000000006e-01,1.216290000000000010e-01,2.112659999999999982e+00,1.799300000000000000e+04,1.138417083661224937e+10,2.023975170699999944e+04,4.395299999999999901e-02,2.764453125000000000e+04
-1.75E+02,4.601823763000000326e+03,1.880300000000000000e+04,-1.88E+04,3.140870000000000051e-01,1.375400000000000060e-02,1.739479999999999915e+00,1.880300000000000000e+04,1.493397365016921806e+10,2.047201051200000074e+04,1.900699999999999959e-02,2.729296875000000000e+04
-1.72E+02,5.988417860999999903e+03,2.729400000000000000e+04,-2.97E+04,3.123779999999999890e-01,-1.88E-02,2.325584000000000096e+00,2.966000000000000000e+04,2.446651266916675949e+10,2.043790241400000014e+04,1.728999999999999981e-02,2.742187500000000000e+04
-1.96E+02,4.181467362000000321e+03,1.832100000000000000e+04,-2.00E+04,3.049319999999999808e-01,-2.89E-02,2.132950999999999819e+00,2.004300000000000000e+04,1.094076852516267967e+10,1.979332866199999989e+04,3.120699999999999863e-02,2.716406250000000000e+04
