4.683500000000000227e+02,1.661392822999999908e+03,1.015400000000000000e+04,-1.07E+04,2.241209999999999869e-01,1.508289999999999909e-01,7.570504999999999818e+00,1.065800000000000000e+04,2.215236023287629128e+09,2.036940287199999875e+04,6.762100000000000055e-02,2.980078125000000000e+04,0
1.104296879999999987e+02,1.532427384999999958e+03,8.123000000000000000e+03,-8.87E+03,2.281489999999999907e-01,8.634899999999999520e-02,6.257911000000000001e+00,8.874000000000000000e+03,1.690419338473438025e+09,2.070492866900000081e+04,6.090799999999999687e-02,3.007031250000000000e+04,0
-1.62E+02,1.887981039999999894e+03,9.828000000000000000e+03,-1.11E+04,2.637939999999999729e-01,-3.37E-02,6.146043999999999841e+00,1.106700000000000000e+04,2.204148928987360001e+09,2.049038233699999910e+04,5.300900000000000056e-02,2.919140625000000000e+04,0
2.768338539999999739e+02,1.990380628999999999e+03,1.387700000000000000e+04,-1.19E+04,2.332760000000000111e-01,8.783699999999999841e-02,1.119478800000000085e+01,1.387700000000000000e+04,2.857664223041728973e+09,2.013790977700000076e+04,3.653800000000000103e-02,2.785546875000000000e+04,0
-1.82E+02,1.501678208000000041e+03,1.068900000000000000e+04,-7.95E+03,2.369380000000000097e-01,7.500390000000000112e-01,1.068032099999999929e+01,1.068900000000000000e+04,1.624642051441133976e+09,2.115436723400000119e+04,5.389900000000000246e-02,3.015234375000000000e+04,0
-1.03E+02,2.344497660999999880e+03,1.426600000000000000e+04,-1.35E+04,2.236329999999999985e-01,2.125219999999999887e-01,8.627385000000000304e+00,1.426600000000000000e+04,3.339266078061874866e+09,2.070716433699999834e+04,2.500799999999999898e-02,2.766796875000000000e+04,0
1.001979170000000039e+02,2.247749813999999787e+03,1.251800000000000000e+04,-1.15E+04,2.426760000000000028e-01,1.296239999999999892e-01,4.827912999999999677e+00,1.251800000000000000e+04,3.129973690815020084e+09,2.105684724300000016e+04,3.252100000000000130e-02,2.872265625000000000e+04,0
9.349895800000000179e+01,1.566216323999999986e+03,1.417600000000000000e+04,-1.22E+04,2.097169999999999868e-01,7.299959999999999782e-01,1.822540000000000049e+01,1.417600000000000000e+04,1.455877316469773054e+09,2.105048820699999851e+04,5.729499999999999871e-02,3.019921875000000000e+04,0
2.616250000000000142e+01,1.772373800999999958e+03,1.206600000000000000e+04,-1.20E+04,1.606450000000000100e-01,-1.38E-01,9.318803000000000836e+00,1.206600000000000000e+04,2.071738343593302011e+09,2.078021010599999863e+04,6.156899999999999873e-02,2.964843750000000000e+04,0
8.848541699999999821e+01,2.084752974999999878e+03,1.600300000000000000e+04,-1.45E+04,2.055659999999999987e-01,-8.52E-02,1.423601700000000037e+01,1.600300000000000000e+04,3.105553748306884766e+09,2.075456126500000028e+04,2.025100000000000164e-02,2.766796875000000000e+04,0
1.442583329999999933e+02,2.062519925000000057e+03,1.156200000000000000e+04,-1.05E+04,2.242429999999999979e-01,9.875999999999999363e-03,6.102073999999999998e+00,1.156200000000000000e+04,2.957714254331353188e+09,2.147960018000000127e+04,3.233300000000000063e-02,2.875781250000000000e+04,0
-1.50E+02,2.320778858000000128e+03,1.518000000000000000e+04,-1.42E+04,1.729739999999999889e-01,1.341670000000000085e-01,1.053662199999999949e+01,1.518000000000000000e+04,3.360162440151597023e+09,2.035523517899999933e+04,2.484700000000000103e-02,2.762109375000000000e+04,0
-2.99E+01,1.986145344000000023e+03,1.205700000000000000e+04,-1.12E+04,1.944579999999999920e-01,1.921470000000000122e-01,7.550677000000000305e+00,1.205700000000000000e+04,2.344626301535168171e+09,2.058684527900000103e+04,3.830200000000000271e-02,2.830078125000000000e+04,0
-5.12E+01,2.019259608999999955e+03,1.636600000000000000e+04,-1.35E+04,1.765140000000000042e-01,4.144880000000000231e-01,1.508129600000000003e+01,1.636600000000000000e+04,2.866342065794205189e+09,2.062575960900000064e+04,2.902199999999999919e-02,2.760937500000000000e+04,0
-2.68E+02,1.932227417999999943e+03,1.006900000000000000e+04,-1.17E+04,2.427980000000000138e-01,-2.32E-02,6.857046000000000419e+00,1.174900000000000000e+04,2.693108490920934200e+09,2.099151056800000151e+04,3.730499999999999788e-02,2.903906250000000000e+04,0
-1.06E+02,2.436635472999999820e+03,1.616400000000000000e+04,-1.57E+04,1.911619999999999986e-01,-1.25E-01,1.146898999999999980e+01,1.616400000000000000e+04,3.428418561420146942e+09,2.046622192599999835e+04,2.777599999999999861e-02,2.746875000000000000e+04,0
-1.30E+02,1.759129772999999886e+03,8.763000000000000000e+03,-8.22E+03,2.390140000000000042e-01,8.308100000000000207e-02,4.492415000000000269e+00,8.763000000000000000e+03,1.820296912954967022e+09,2.074176175499999954e+04,9.356000000000000427e-02,3.084375000000000000e+04,0
-3.11E+02,1.553705330999999887e+03,1.254600000000000000e+04,-1.19E+04,2.246090000000000031e-01,7.189820000000000100e-01,1.634318899999999886e+01,1.254600000000000000e+04,1.790669240142400980e+09,2.092804181199999948e+04,6.806099999999999650e-02,2.989453125000000000e+04,0
-5.86E+01,1.511554489999999987e+03,8.376000000000000000e+03,-8.81E+03,2.412110000000000087e-01,8.298200000000000021e-02,6.202201999999999771e+00,8.808000000000000000e+03,1.559931257162641048e+09,2.057699971699999878e+04,7.134999999999999676e-02,2.962500000000000000e+04,0
